ContigID	genes	VPFs	Pfams	Length	clusterID
haib17KIU4866_H7HJMCCXY_SL272798_NODE_1171_length_7110_cov_5.64564	12	9	1	7110	80
haib17KIU4866_HMCMJCCXY_SL335937_NODE_191_length_20177_cov_12.7623	21	16	2	20177	80
haib17KIU4866_HMCMJCCXY_SL335940_NODE_617_length_9046_cov_27.4979	13	11	1	9046	80
haib17KIU4866_HMCMJCCXY_SL335941_NODE_610_length_11340_cov_24.94	15	12	1	11340	80
haib17CEM4890_HKC32ALXX_SL254707_NODE_659_length_8906_cov_6.33928	10	4	0	8906	81
haib18CEM5453_HNHKFCCXY_SL346088_NODE_20_length_25708_cov_7.35758	31	11	6	25708	81
haib18CEM5453_HNHKFCCXY_SL346088_NODE_68_length_14869_cov_6.98238	34	8	6	14869	81
haib18CEM5453_HNHKFCCXY_SL346099_NODE_18_length_25342_cov_6.32922	34	12	4	25342	81
haib18CEM5453_HNHKFCCXY_SL346105_NODE_148_length_14821_cov_9.05845	28	9	6	14821	81
haib18CEM5453_HNHKFCCXY_SL346105_NODE_544_length_7924_cov_9.3407	5	3	0	7924	81
haib18CEM5453_HNHKFCCXY_SL346108_NODE_386_length_6122_cov_4.05868	10	6	0	6122	81
haib18CEM5453_HNHKFCCXY_SL346115_NODE_326_length_5307_cov_4.31607	8	3	0	5307	81
haib18CEM5453_HNHKFCCXY_SL346118_NODE_126_length_12283_cov_4.72833	13	7	0	12283	81
haib18CEM5453_HNHKFCCXY_SL346119_NODE_8_length_47590_cov_9.81931	67	18	16	47590	81
haib18CEM5453_HNHKFCCXY_SL346126_NODE_202_length_9225_cov_6.85638	9	4	0	9225	81
haib18CEM5453_HNHKFCCXY_SL346128_NODE_134_length_20808_cov_6.79309	42	12	6	20808	81
haib18CEM5453_HNHKFCCXY_SL346158_NODE_146_length_9189_cov_5.72553	23	6	3	9189	81
haib18CEM5453_HNHKFCCXY_SL346158_NODE_161_length_8481_cov_6.89343	10	4	0	8481	81
haib18CEM5453_HNHKFCCXY_SL346160_NODE_41_length_20322_cov_5.94469	34	10	6	20322	81
haib18CEM5453_HNHKFCCXY_SL346166_NODE_163_length_11180_cov_12.9389	22	7	4	11180	81
haib18CEM5453_HNHKFCCXY_SL346166_NODE_49_length_18827_cov_13.5431	23	6	4	18827	81
haib18CEM5453_HNHKFCCXY_SL346173_NODE_135_length_7673_cov_4.93949	12	6	0	7673	81
haib17CEM4890_HKC32ALXX_SL254680_NODE_441_length_29903_cov_30.9532	29	16	5	29903	83
haib17CEM4890_HKC32ALXX_SL254700_NODE_173_length_34761_cov_334.655	44	15	2	34761	84
haib17CEM4890_HKC32ALXX_SL254707_NODE_113_length_22391_cov_13.8565	29	12	0	22391	84
haib17CEM4890_HKC32ALXX_SL254744_NODE_84_length_19251_cov_21.0459	21	8	0	19251	84
haib17CEM5106_HCCGHCCXY_SL270457_NODE_197_length_7089_cov_5.01877	7	4	0	7089	84
haib17DB4959_H3MGVCCXY_SL259827_NODE_29_length_28080_cov_9.4521	32	11	0	28080	84
haib17DB4959_H3MGVCCXY_SL259902_NODE_69_length_14342_cov_6.80787	17	5	0	14342	84
haib18CEM5453_HMC2KCCXY_SL336563_NODE_54_length_42829_cov_12.6769	60	32	1	42829	85
haib18CEM5453_HMC2KCCXY_SL336564_NODE_166_length_23182_cov_11.0457	29	17	1	23182	85
haib18CEM5453_HMC2KCCXY_SL336564_NODE_286_length_16354_cov_11.9952	24	12	1	16354	85
haib18CEM5453_HMC2KCCXY_SL336567_NODE_3_length_28753_cov_5.65196	36	21	1	28753	85
haib18CEM5453_HMC2KCCXY_SL336568_NODE_302_length_7428_cov_6.2482	6	5	0	7428	85
haib18CEM5453_HMC2KCCXY_SL336568_NODE_41_length_13495_cov_6.90454	18	9	1	13495	85
haib18CEM5453_HMC2KCCXY_SL336568_NODE_449_length_6309_cov_5.87384	12	3	0	6309	85
haib18CEM5453_HMC2KCCXY_SL336569_NODE_562_length_5516_cov_4.57004	6	5	0	5516	85
haib18CEM5453_HMC2KCCXY_SL336579_NODE_180_length_19612_cov_8.28859	24	15	1	19612	85
haib18CEM5453_HMC2KCCXY_SL336579_NODE_248_length_16300_cov_8.24131	30	11	1	16300	85
haib18CEM5453_HMC2KCCXY_SL336690_NODE_242_length_7022_cov_10.2011	7	6	0	7022	85
haib18CEM5453_HMC2KCCXY_SL336690_NODE_366_length_6307_cov_10.1899	12	6	0	6307	85
haib18CEM5453_HMC2KCCXY_SL336690_NODE_51_length_9347_cov_11.1193	12	8	1	9347	85
haib18CEM5453_HMC2KCCXY_SL336691_NODE_160_length_6447_cov_9.96887	5	4	0	6447	85
haib18CEM5453_HMC2KCCXY_SL336691_NODE_404_length_5012_cov_9.77607	10	5	0	5012	85
haib18CEM5453_HMC2KCCXY_SL336694_NODE_49_length_42793_cov_24.5094	60	32	1	42793	85
haib18CEM5453_HMC2KCCXY_SL336695_NODE_59_length_33536_cov_13.6096	48	26	1	33536	85
haib18CEM5453_HMC2KCCXY_SL336695_NODE_805_length_6467_cov_13.7815	11	6	0	6467	85
haib18CEM5453_HMC2KCCXY_SL336701_NODE_1040_length_5055_cov_11.9202	10	4	0	5055	85
haib18CEM5453_HMC2KCCXY_SL336701_NODE_55_length_37278_cov_12.1478	50	26	1	37278	85
haib18CEM5453_HMC2KCCXY_SL336702_NODE_38_length_44095_cov_19.3829	61	32	2	44095	85
haib18CEM5453_HMC2KCCXY_SL336743_NODE_409_length_12868_cov_8.67361	12	10	0	12868	85
haib18CEM5453_HMC2KCCXY_SL336743_NODE_683_length_9191_cov_9.11832	14	6	1	9191	85
haib18CEM5453_HMC2KCCXY_SL336773_NODE_674_length_6572_cov_6.16066	9	5	1	6572	85
haib18CEM5453_HMC2KCCXY_SL336774_NODE_22_length_27978_cov_10.4907	44	23	1	27978	85
haib18CEM5453_HMC2KCCXY_SL336781_NODE_11_length_10982_cov_7.79729	16	8	1	10982	85
haib18CEM5453_HMC2KCCXY_SL336782_NODE_156_length_6475_cov_10.7104	11	8	0	6475	85
haib18CEM5453_HMC2KCCXY_SL336783_NODE_13_length_46707_cov_16.0556	64	32	3	46707	85
haib18CEM5453_HMC2KCCXY_SL336564_NODE_1098_length_6376_cov_8.48331	8	3	0	6376	86
haib18CEM5453_HMC2KCCXY_SL336564_NODE_1213_length_5896_cov_7.35336	7	5	0	5896	86
haib18CEM5453_HMC2KCCXY_SL336688_NODE_476_length_5460_cov_26.3541	4	3	0	5460	86
haib18CEM5453_HMC2KCCXY_SL336692_NODE_140_length_22252_cov_39.1478	34	11	1	22252	86
haib18CEM5453_HMC2KCCXY_SL336693_NODE_459_length_7668_cov_16.5211	11	6	0	7668	86
haib18CEM5453_HMC2KCCXY_SL336697_NODE_1077_length_5113_cov_48.3646	9	5	0	5113	86
haib18CEM5453_HMC2KCCXY_SL336697_NODE_426_length_10876_cov_49.4163	13	5	0	10876	86
haib18CEM5453_HMC2KCCXY_SL336698_NODE_293_length_9328_cov_38.3234	12	4	0	9328	86
haib18CEM5453_HMC2KCCXY_SL336700_NODE_377_length_7822_cov_14.9983	6	5	0	7822	86
haib18CEM5453_HMC2KCCXY_SL336701_NODE_1025_length_5124_cov_8.22845	8	3	0	5124	86
haib18CEM5453_HMC2KCCXY_SL336702_NODE_455_length_8965_cov_9.18126	12	4	0	8965	86
haib18CEM5453_HMC2KCCXY_SL336714_NODE_282_length_7705_cov_6.70484	11	4	0	7705	86
haib18CEM5453_HMC2KCCXY_SL336714_NODE_399_length_6332_cov_6.38984	5	4	0	6332	86
haib18CEM5453_HMC2KCCXY_SL336715_NODE_593_length_7668_cov_30.7789	11	6	0	7668	86
haib18CEM5453_HMC2KCCXY_SL336745_NODE_277_length_11893_cov_10.2752	20	4	0	11893	86
haib18CEM5453_HMC2KCCXY_SL336745_NODE_668_length_6630_cov_10.7237	9	7	0	6630	86
haib18CEM5453_HMC2KCCXY_SL336754_NODE_88_length_21271_cov_13.4615	32	11	0	21271	86
haib18CEM5453_HMC2KCCXY_SL336755_NODE_127_length_22668_cov_10.2682	34	11	1	22668	86
haib18CEM5453_HMC2KCCXY_SL336764_NODE_79_length_29831_cov_19.4393	50	12	4	29831	86
haib18CEM5453_HMC2KCCXY_SL336768_NODE_869_length_5831_cov_6.73979	4	3	0	5831	86
haib18CEM5453_HMC2KCCXY_SL336772_NODE_188_length_22992_cov_12.3564	36	11	1	22992	86
haib18CEM5453_HMC2KCCXY_SL336778_NODE_467_length_9656_cov_12.0684	12	8	0	9656	86
haib18CEM5453_HMC2KCCXY_SL336778_NODE_654_length_7197_cov_13.45	9	4	0	7197	86
haib18CEM5453_HMC2KCCXY_SL336779_NODE_263_length_9847_cov_16.6253	15	4	0	9847	86
haib18CEM5453_HMC2KCCXY_SL336779_NODE_264_length_9839_cov_13.947	12	8	0	9839	86
haib18CEM5453_HMC2KCCXY_SL336780_NODE_399_length_13499_cov_16.7085	21	5	0	13499	86
haib18CEM5453_HMC2KCCXY_SL336780_NODE_685_length_7668_cov_15.8541	11	6	0	7668	86
haib17CEM4890_HKC32ALXX_SL254760_NODE_976_length_5577_cov_4.51974	7	3	0	5577	87
haib17CEM5080_H7VL7CCXY_SL267266_NODE_276_length_24707_cov_14.5379	32	22	4	24707	87
haib17CEM5080_H7VL7CCXY_SL267268_NODE_725_length_6567_cov_4.42138	11	7	2	6567	87
haib17CEM5106_HCCGHCCXY_SL270510_NODE_372_length_40371_cov_818.529	43	20	16	40371	87
haib17CEM5106_HCVMTCCXY_SL269616_NODE_218_length_30602_cov_10.3824	32	20	5	30602	87
haib17CEM5106_HCVMTCCXY_SL269617_NODE_355_length_21148_cov_11.7127	26	16	3	21148	87
haib17CEM5106_HCY5HCCXY_SL271138_NODE_266_length_24707_cov_7.94057	28	18	3	24707	87
haib18CEM5453_HMGW3CCXY_SL342290_NODE_321_length_8620_cov_13.968	13	7	1	8620	87
haib18CEM5526_HMGW3CCXY_SL342621_NODE_55_length_10754_cov_8.5937	16	8	1	10754	87
haib18CEM5526_HMGW3CCXY_SL342622_NODE_511_length_7556_cov_33.1845	9	5	2	7556	87
haib18CEM5526_HMGW3CCXY_SL342622_NODE_675_length_5907_cov_37.7177	7	6	0	5907	87
haib18CEM5526_HMGW3CCXY_SL342622_NODE_761_length_5333_cov_33.5623	9	6	0	5333	87
haib17CEM5241_HMGMHCCXY_SL343345_NODE_2_length_15367_cov_14.8928	14	8	0	15367	88
haib17CEM5241_HMGMHCCXY_SL343345_NODE_60_length_7300_cov_11.8062	8	5	1	7300	88
haib18CEM5453_HMC2KCCXY_SL336614_NODE_16_length_83778_cov_13.2766	109	34	7	83778	88
haib18CEM5453_HMC2KCCXY_SL336627_NODE_24_length_83592_cov_57.8292	110	34	7	83592	88
haib18CEM5453_HMC2KCCXY_SL336633_NODE_162_length_8054_cov_5.73697	8	4	0	8054	88
haib18CEM5453_HMC2KCCXY_SL336633_NODE_17_length_13171_cov_5.54277	15	7	2	13171	88
haib18CEM5453_HMC2KCCXY_SL336644_NODE_7_length_83730_cov_41.4464	110	34	7	83730	88
haib18CEM5453_HMC2KCCXY_SL336650_NODE_7_length_84500_cov_11.4431	110	34	7	84500	88
haib18CEM5453_HMC2KCCXY_SL336651_NODE_158_length_12941_cov_8.8652	15	7	0	12941	88
haib18CEM5453_HMC2KCCXY_SL336651_NODE_197_length_11577_cov_8.57646	14	7	1	11577	88
haib18CEM5453_HMC2KCCXY_SL336651_NODE_334_length_8401_cov_8.581	6	6	0	8401	88
haib18CEM5453_HMC2KCCXY_SL336651_NODE_46_length_22081_cov_9.29324	45	5	3	22081	88
haib18CEM5453_HMC2KCCXY_SL336651_NODE_66_length_19775_cov_8.89965	20	7	2	19775	88
haib18CEM5453_HMC2KCCXY_SL336660_NODE_200_length_6442_cov_5.50979	10	3	0	6442	88
haib18CEM5453_HMC2KCCXY_SL336674_NODE_3_length_9338_cov_6.16686	10	5	2	9338	88
haib18CEM5453_HMC2KCCXY_SL336675_NODE_14_length_7555_cov_5.86267	6	3	0	7555	88
haib18CEM5453_HMC2KCCXY_SL336681_NODE_7_length_87914_cov_20.1269	113	35	7	87914	88
haib18CEM5453_HMCMJCCXY_SL336234_NODE_219_length_8299_cov_4.54743	11	4	0	8299	88
haib18CEM5453_HMCMJCCXY_SL336237_NODE_288_length_8270_cov_5.85356	12	5	0	8270	88
haib18CEM5453_HMCMJCCXY_SL336237_NODE_320_length_7850_cov_6.05401	8	6	1	7850	88
haib18CEM5453_HMCMJCCXY_SL336237_NODE_514_length_6028_cov_6.03583	10	3	0	6028	88
haib18CEM5453_HMCMJCCXY_SL336237_NODE_91_length_14081_cov_6.66676	12	7	0	14081	88
haib18CEM5453_HMCMJCCXY_SL336238_NODE_19_length_17808_cov_6.43857	15	11	0	17808	88
haib18CEM5453_HMGW3CCXY_SL342298_NODE_13_length_12083_cov_20.2134	15	6	2	12083	88
haib18CEM5453_HMGW3CCXY_SL342298_NODE_52_length_8516_cov_24.6239	11	6	0	8516	88
haib18CEM5453_HMGW3CCXY_SL342298_NODE_70_length_7357_cov_6.84689	7	6	0	7357	88
haib17CEM4890_H2NYMCCXY_SL254770_NODE_3057_length_9115_cov_15.054	3	3	0	9115	89
haib17CEM4890_H7KYMCCXY_SL273105_NODE_31_length_19815_cov_57.6778	37	13	1	19815	90
haib17CEM4890_H7KYMCCXY_SL273105_NODE_4_length_38578_cov_61.9126	39	26	0	38578	90
haib17CEM5241_HMGMHCCXY_SL343440_NODE_14_length_6748_cov_15.9402	10	5	0	6748	90
haib17CEM5241_HMGMHCCXY_SL343441_NODE_1_length_20659_cov_34.3959	24	16	0	20659	90
haib17CEM5241_HMGMHCCXY_SL343441_NODE_181_length_5124_cov_33.9633	6	6	0	5124	90
haib17CEM5241_HMGMHCCXY_SL343447_NODE_1_length_10736_cov_12.8144	15	6	1	10736	90
haib17CEM5241_HMGMHCCXY_SL343447_NODE_2_length_9038_cov_13.8054	12	8	0	9038	90
haib17CEM5241_HMGMHCCXY_SL343449_NODE_1413_length_6100_cov_46.9034	8	5	0	6100	90
haib17CEM5241_HMGMHCCXY_SL343449_NODE_1497_length_5924_cov_47.9961	7	6	0	5924	90
haib17CEM5241_HMGMHCCXY_SL343449_NODE_1646_length_5654_cov_43.6053	8	3	0	5654	90
haib17CEM5241_HMGMHCCXY_SL343449_NODE_398_length_10995_cov_44.4094	27	8	1	10995	90
haib17CEM5241_HMGMHCCXY_SL343449_NODE_80_length_21020_cov_47.1164	20	13	0	21020	90
haib17CEM5241_HMGMHCCXY_SL343483_NODE_2_length_51632_cov_19.4065	60	35	1	51632	90
haib18CEM5453_HT5YVCCXY_SL357406_NODE_1_length_33326_cov_22.6564	33	23	0	33326	90
haib18CEM5453_HT5YVCCXY_SL357406_NODE_3_length_19330_cov_18.9089	36	13	1	19330	90
haib18CEM5526_HMGMHCCXY_SL343415_NODE_208_length_5206_cov_14.6123	8	3	0	5206	90
haib18CEM5526_HMGMHCCXY_SL343415_NODE_31_length_9036_cov_14.5538	6	6	0	9036	90
haib18CEM5526_HMGMHCCXY_SL343416_NODE_213_length_6070_cov_10.5824	7	6	0	6070	90
haib18CEM5526_HMGMHCCXY_SL343416_NODE_389_length_5162_cov_10.7398	8	3	0	5162	90
haib18CEM5526_HMGMHCCXY_SL343416_NODE_4_length_17029_cov_10.4314	12	10	0	17029	90
haib18CEM5526_HMGMHCCXY_SL343419_NODE_159_length_5835_cov_6.63374	4	3	0	5835	90
haib18CEM5526_HMGMHCCXY_SL343419_NODE_170_length_5720_cov_5.64748	8	3	0	5720	90
haib18CEM5526_HMGMHCCXY_SL343419_NODE_55_length_8021_cov_6.2989	8	6	0	8021	90
haib18CEM5526_HMGMHCCXY_SL343419_NODE_81_length_7379_cov_6.58766	10	7	0	7379	90
haib18CEM5526_HMGMHCCXY_SL343420_NODE_109_length_5218_cov_4.93047	8	5	0	5218	90
haib18CEM5453_HMC2KCCXY_SL336588_NODE_258_length_11685_cov_6.63568	18	7	4	11685	91
haib18CEM5453_HMC2KCCXY_SL336588_NODE_57_length_30811_cov_10.2049	29	11	2	30811	91
haib18CEM5453_HMC2KCCXY_SL336614_NODE_29_length_59875_cov_30.0923	78	25	8	59875	91
haib18CEM5453_HMC2KCCXY_SL336619_NODE_29_length_13218_cov_7.73805	17	10	0	13218	91
haib18CEM5453_HMC2KCCXY_SL336620_NODE_226_length_7619_cov_4.59902	14	5	2	7619	91
haib18CEM5453_HMC2KCCXY_SL336622_NODE_700_length_7790_cov_7.34661	9	7	0	7790	91
haib18CEM5453_HMC2KCCXY_SL336627_NODE_74_length_45137_cov_13.3971	51	18	6	45137	91
haib18CEM5453_HMC2KCCXY_SL336633_NODE_7_length_14994_cov_6.1223	20	6	5	14994	91
haib18CEM5453_HMC2KCCXY_SL336633_NODE_73_length_10056_cov_10.2505	16	8	0	10056	91
haib18CEM5453_HMC2KCCXY_SL336641_NODE_191_length_10183_cov_8.61256	17	9	0	10183	91
haib18CEM5453_HMC2KCCXY_SL336643_NODE_44_length_24827_cov_9.12809	22	7	2	24827	91
haib18CEM5453_HMC2KCCXY_SL336643_NODE_681_length_6005_cov_11.1918	6	4	0	6005	91
haib18CEM5453_HMC2KCCXY_SL336644_NODE_22_length_60248_cov_19.7203	79	25	8	60248	91
haib18CEM5453_HMC2KCCXY_SL336649_NODE_341_length_6066_cov_7.64515	12	5	2	6066	91
haib18CEM5453_HMC2KCCXY_SL336649_NODE_37_length_26541_cov_10.8307	24	10	1	26541	91
haib18CEM5453_HMC2KCCXY_SL336650_NODE_16_length_59943_cov_25.815	78	25	8	59943	91
haib18CEM5453_HMC2KCCXY_SL336655_NODE_229_length_7785_cov_8.33933	9	7	0	7785	91
haib18CEM5453_HMC2KCCXY_SL336655_NODE_234_length_7525_cov_7.64873	11	4	0	7525	91
haib18CEM5453_HMC2KCCXY_SL336675_NODE_45_length_6081_cov_4.51908	12	4	0	6081	91
haib18CEM5453_HMC2KCCXY_SL336826_NODE_45_length_52056_cov_18.0461	66	22	7	52056	91
haib18CEM5453_HMCMJCCXY_SL336234_NODE_250_length_7850_cov_20.3352	11	4	0	7850	91
haib18CEM5453_HMCMJCCXY_SL336234_NODE_500_length_6234_cov_25.8242	8	6	0	6234	91
haib18CEM5453_HMCMJCCXY_SL336234_NODE_51_length_12662_cov_15.1518	18	5	4	12662	91
haib18CEM5453_HMCMJCCXY_SL336237_NODE_521_length_5982_cov_7.60773	12	7	0	5982	91
haib18CEM5453_HMCMJCCXY_SL336242_NODE_130_length_8632_cov_5.4673	12	8	0	8632	91
haib17CEM5080_H7VL7CCXY_SL267267_NODE_1332_length_5781_cov_744.208	10	8	0	5781	93
haib17CEM5106_HCCGHCCXY_SL270260_NODE_942_length_5135_cov_10.164	9	8	0	5135	93
haib17CEM5106_HCY5JCCXY_SL269616_NODE_607_length_6844_cov_45.7268	10	9	0	6844	93
haib17DB4959_H3MGVCCXY_SL259928_NODE_298_length_13225_cov_9.3514	14	13	0	13225	93
haib18CEM5332_HMCMJCCXY_SL335740_NODE_548_length_7133_cov_9.39065	11	9	0	7133	93
haib17DB4959_H3MGVCCXY_SL259953_NODE_279_length_19432_cov_72.7966	10	8	1	19432	94
haib17DB4959_H3MGVCCXY_SL259978_NODE_27_length_24391_cov_13.5038	15	12	2	24391	94
haib17CEM4890_H2NYMCCXY_SL254809_NODE_860_length_6804_cov_113.082	8	6	0	6804	95
haib17CEM4890_HKC32ALXX_SL254707_NODE_268_length_14456_cov_20.9259	17	8	0	14456	95
haib17CEM5106_HCCGHCCXY_SL270209_NODE_55_length_16338_cov_7.58497	19	11	1	16338	95
haib17CEM5106_HCCGHCCXY_SL270458_NODE_489_length_5989_cov_5.94237	9	6	0	5989	95
haib17CEM5241_HMGMHCCXY_SL343352_NODE_194_length_6520_cov_8.76597	6	4	0	6520	95
haib17CEM5241_HMGMHCCXY_SL343354_NODE_251_length_5835_cov_9.7308	6	4	0	5835	95
haib17DB4959_H3MGVCCXY_SL259850_NODE_154_length_8003_cov_6.48528	11	5	0	8003	95
haib17DB4959_H3MGVCCXY_SL259851_NODE_471_length_6115_cov_11.4779	8	5	0	6115	95
haib17DB4959_H3MGVCCXY_SL259853_NODE_167_length_11919_cov_35.4976	15	9	0	11919	95
haib18CEM5332_HMCMJCCXY_SL335697_NODE_94_length_7932_cov_7.38162	10	7	0	7932	95
haib18CEM5453_HMC2KCCXY_SL336565_NODE_180_length_8906_cov_8.51135	12	6	0	8906	95
haib18CEM5453_HMC2KCCXY_SL336586_NODE_227_length_5172_cov_5.02345	5	5	0	5172	95
haib18CEM5453_HMC2KCCXY_SL336587_NODE_3_length_9986_cov_8.05327	11	6	0	9986	95
haib18CEM5453_HMC2KCCXY_SL336624_NODE_140_length_5037_cov_8.20534	5	4	0	5037	95
haib18CEM5453_HMC2KCCXY_SL336629_NODE_205_length_9803_cov_24.0919	11	6	0	9803	95
haib18CEM5453_HMC2KCCXY_SL336636_NODE_345_length_5969_cov_18.5002	5	3	0	5969	95
haib18CEM5453_HMC2KCCXY_SL336640_NODE_2_length_32336_cov_10.5203	38	8	4	32336	95
haib18CEM5453_HMC2KCCXY_SL336649_NODE_286_length_6802_cov_7.7344	10	4	0	6802	95
haib18CEM5453_HMC2KCCXY_SL336761_NODE_571_length_5712_cov_25.5114	6	4	0	5712	95
haib18CEM5453_HMC2KCCXY_SL336768_NODE_364_length_12737_cov_34.678	16	7	0	12737	95
haib18CEM5453_HMC2KCCXY_SL336776_NODE_617_length_9982_cov_15.964	13	6	0	9982	95
haib18CEM5453_HMGW3CCXY_SL342530_NODE_146_length_5602_cov_7.51361	5	5	0	5602	95
haib17CEM4890_H2NYMCCXY_SL254847_NODE_1603_length_5124_cov_4.28053	5	3	0	5124	96
haib17CEM4890_HKC32ALXX_SL254722_NODE_1842_length_6119_cov_5.70152	5	3	0	6119	97
haib17CEM4890_H2NYMCCXY_SL254830_NODE_5296_length_5642_cov_7.01647	7	7	0	5642	99
haib18CEM5453_HNHKFCCXY_SL345907_NODE_48_length_7795_cov_4.30504	13	4	0	7795	100
haib18CEM5453_HNHKFCCXY_SL345911_NODE_132_length_13413_cov_13.1294	22	9	0	13413	100
haib18CEM5453_HNHKFCCXY_SL345912_NODE_87_length_6007_cov_4.49647	13	3	0	6007	100
haib18CEM5453_HNHKFCCXY_SL345913_NODE_36_length_9772_cov_6.21457	14	4	0	9772	100
haib18CEM5453_HNHKFCCXY_SL345918_NODE_358_length_6880_cov_14.767	10	7	0	6880	100
haib18CEM5453_HNHKFCCXY_SL345919_NODE_105_length_7076_cov_8.98049	10	7	0	7076	100
haib18CEM5453_HNHKFCCXY_SL345927_NODE_338_length_6890_cov_6.18859	10	6	0	6890	100
haib18CEM5453_HNHKFCCXY_SL345927_NODE_493_length_5511_cov_6.70693	13	3	0	5511	100
haib18CEM5453_HNHKFCCXY_SL345929_NODE_31_length_10802_cov_6.44412	17	8	0	10802	100
haib18CEM5453_HNHKFCCXY_SL345936_NODE_115_length_6339_cov_8.02451	9	6	0	6339	100
haib18CEM5453_HNHKFCCXY_SL345946_NODE_261_length_14978_cov_24.1645	22	9	0	14978	100
haib18CEM5453_HNHKFCCXY_SL345949_NODE_211_length_7891_cov_6.34763	13	7	0	7891	100
haib18CEM5453_HNHKFCCXY_SL345950_NODE_96_length_11005_cov_7.03982	16	7	0	11005	100
haib18CEM5453_HNHKFCCXY_SL345954_NODE_351_length_5806_cov_5.82142	8	6	0	5806	100
haib18CEM5453_HNHKFCCXY_SL345969_NODE_295_length_7170_cov_6.41658	12	3	0	7170	100
haib18CEM5453_HNHKFCCXY_SL345969_NODE_428_length_6102_cov_5.74334	9	6	0	6102	100
haib18CEM5453_HNHKFCCXY_SL345976_NODE_75_length_10105_cov_6.57791	17	9	0	10105	100
haib18CEM5453_HNHKFCCXY_SL345986_NODE_72_length_21038_cov_12.3564	25	9	1	21038	100
haib18CEM5453_HNHKFCCXY_SL345989_NODE_113_length_8750_cov_8.84968	13	7	0	8750	100
haib18CEM5453_HNHKFCCXY_SL346103_NODE_284_length_10451_cov_5.50856	16	8	0	10451	100
haib17CEM4890_H2NYMCCXY_SL254793_NODE_293_length_39669_cov_161.694	37	21	13	39669	102
haib17KIU4866_HMCMJCCXY_SL335940_NODE_337_length_16173_cov_30.2217	21	17	0	16173	102
haib17KIU4866_HMCMJCCXY_SL335941_NODE_407_length_16173_cov_27.1071	21	17	0	16173	102
haib17CEM4890_H2NYMCCXY_SL254807_NODE_3773_length_6515_cov_10.5875	4	3	0	6515	103
haib17CEM5106_HCVMTCCXY_SL269596_NODE_668_length_7295_cov_5.69323	3	3	0	7295	104
haib17CEM5106_HCVMTCCXY_SL269619_NODE_399_length_9900_cov_6.33509	6	6	0	9900	105
haib17CEM5106_HCY5JCCXY_SL269618_NODE_820_length_7634_cov_5.91463	5	5	0	7634	105
haib18CEM5526_HMGTJCCXY_SL342633_NODE_8_length_9606_cov_6.65721	17	7	2	9606	106
haib17CEM4890_H2NYMCCXY_SL254805_NODE_338_length_40398_cov_193.283	53	30	6	40398	107
haib18CEM5332_HK7G5CCXY_SL310976_NODE_542_length_6410_cov_3.34618	6	5	0	6410	107
haib18CEM5332_HK7G5CCXY_SL310978_NODE_489_length_8658_cov_5.2591	11	9	0	8658	107
haib18CEM5332_HK7G5CCXY_SL310978_NODE_645_length_6806_cov_4.87854	12	11	1	6806	107
haib18CEM5332_HMCMJCCXY_SL335694_NODE_28_length_11704_cov_4.34449	18	14	1	11704	107
haib18CEM5332_HMCMJCCXY_SL335736_NODE_46_length_28954_cov_9.09461	44	24	1	28954	107
haib18CEM5332_HMCMJCCXY_SL335742_NODE_44_length_37507_cov_13.7576	57	25	3	37507	107
haib18CEM5332_HMCMJCCXY_SL335743_NODE_40_length_27586_cov_6.58734	42	24	1	27586	107
haib18CEM5332_HMCMJCCXY_SL335745_NODE_31_length_28954_cov_7.86768	44	24	1	28954	107
haib18CEM5332_HMCMJCCXY_SL335746_NODE_31_length_40283_cov_7.12648	58	25	7	40283	107
haib18CEM5332_HMCMJCCXY_SL335763_NODE_274_length_5712_cov_5.32279	9	7	0	5712	107
haib18CEM5332_HMCMJCCXY_SL335764_NODE_123_length_11197_cov_6.30443	18	14	1	11197	107
haib18CEM5332_HMCMJCCXY_SL335764_NODE_169_length_9078_cov_6.49152	16	8	0	9078	107
haib18CEM5332_HMCMJCCXY_SL335769_NODE_131_length_10980_cov_5.11378	16	11	1	10980	107
haib18CEM5332_HMCMJCCXY_SL335769_NODE_258_length_6349_cov_6.01684	9	5	0	6349	107
haib18CEM5332_HMCMJCCXY_SL335770_NODE_38_length_42299_cov_9.4889	60	26	6	42299	107
haib17CEM4890_H2NYMCCXY_SL254821_NODE_253_length_9246_cov_6.49222	5	5	0	9246	108
haib17CEM4890_H2NYMCCXY_SL254828_NODE_118_length_42038_cov_209.516	29	22	3	42038	108
haib17CEM4890_H2NYMCCXY_SL254856_NODE_677_length_8626_cov_6.99825	6	5	0	8626	108
haib17CEM4890_H7KYMCCXY_SL273067_NODE_233_length_15094_cov_133.181	10	10	0	15094	108
haib17CEM4890_HKC32ALXX_SL254746_NODE_522_length_7362_cov_5.48994	6	6	0	7362	108
haib17DB4959_H3MGVCCXY_SL259967_NODE_34_length_45411_cov_12.749	31	21	0	45411	108
haib17DB4959_H3MGVCCXY_SL259975_NODE_43_length_46063_cov_56.7909	31	21	0	46063	108
haib17DB4959_H3MGVCCXY_SL259987_NODE_69_length_14820_cov_6.48371	16	8	0	14820	108
haib17DB4959_H3MGVCCXY_SL259987_NODE_84_length_10130_cov_6.15206	8	7	0	10130	108
haib17DB4959_H3MGVCCXY_SL259989_NODE_190_length_12297_cov_37.7078	13	7	0	12297	108
